MaterialTypeName,TitleID,FullTitle,ItemURL,HoldingInstitution,NumPages
Manuscript language material,141478,"Asa Gray and John Torrey correspondence, 1831-1871",https://www.biodiversitylibrary.org/item/239880,"New York Botanical Garden, LuEsther T. Mertz Library",176
Manuscript language material,141478,"Asa Gray and John Torrey correspondence, 1831-1871",https://www.biodiversitylibrary.org/item/239983,"New York Botanical Garden, LuEsther T. Mertz Library",200
Manuscript language material,141478,"Asa Gray and John Torrey correspondence, 1831-1871",https://www.biodiversitylibrary.org/item/240095,"New York Botanical Garden, LuEsther T. Mertz Library",204
Manuscript language material,141480,"Mexico, miscellaneous notes, 1895-1896",https://www.biodiversitylibrary.org/item/239888,Smithsonian Institution Archives,29
Manuscript language material,141481,"Mexico, March 17 - 31, 1894",https://www.biodiversitylibrary.org/item/239889,Smithsonian Institution Archives,73
Manuscript language material,141482,"Arizona, August 23 - September 27, 1911",https://www.biodiversitylibrary.org/item/239890,Smithsonian Institution Archives,21
Manuscript language material,141483,"BCF, Cromwell, May 1965",https://www.biodiversitylibrary.org/item/239892,Smithsonian Institution Archives,122
Manuscript language material,141484,Plates 59a-63b for Russia fur-seal islands,https://www.biodiversitylibrary.org/item/239893,Smithsonian Institution Archives,15
Manuscript language material,141485,"Album 4 Alaska, 1911; Puerto Rico and Virgin Islands, 1911-1912",https://www.biodiversitylibrary.org/item/239894,Smithsonian Institution Archives,104
Manuscript language material,141487,William Gilson Farlow miscellaneous specimen lists : collectors A-B,https://www.biodiversitylibrary.org/item/239900,Harvard University Botany Libraries,25
Manuscript language material,141487,William Gilson Farlow miscellaneous specimen lists : collectors A-B,https://www.biodiversitylibrary.org/item/239946,Harvard University Botany Libraries,34
Manuscript language material,141487,William Gilson Farlow miscellaneous specimen lists : collectors A-B,https://www.biodiversitylibrary.org/item/240116,Harvard University Botany Libraries,19
Manuscript language material,141487,William Gilson Farlow miscellaneous specimen lists : collectors A-B,https://www.biodiversitylibrary.org/item/239970,Harvard University Botany Libraries,36
Manuscript language material,141488,Miscellaneous notebooks mostly containing natural history notes and drawings,https://www.biodiversitylibrary.org/item/239901,Smithsonian Institution Archives,13
Manuscript language material,141490,William Gilson Farlow miscellaneous specimen lists : collectors N-P,https://www.biodiversitylibrary.org/item/240500,Harvard University Botany Libraries,10
Manuscript language material,141490,William Gilson Farlow miscellaneous specimen lists : collectors N-P,https://www.biodiversitylibrary.org/item/240506,Harvard University Botany Libraries,10
Manuscript language material,141490,William Gilson Farlow miscellaneous specimen lists : collectors N-P,https://www.biodiversitylibrary.org/item/239904,Harvard University Botany Libraries,29
Manuscript language material,141491,William Gilson Farlow miscellaneous specimen lists : collectors F-G,https://www.biodiversitylibrary.org/item/240159,Harvard University Botany Libraries,24
Manuscript language material,141491,William Gilson Farlow miscellaneous specimen lists : collectors F-G,https://www.biodiversitylibrary.org/item/240132,Harvard University Botany Libraries,20
Manuscript language material,141491,William Gilson Farlow miscellaneous specimen lists : collectors F-G,https://www.biodiversitylibrary.org/item/239906,Harvard University Botany Libraries,21
Manuscript language material,141491,William Gilson Farlow miscellaneous specimen lists : collectors F-G,https://www.biodiversitylibrary.org/item/239905,Harvard University Botany Libraries,4
Manuscript language material,141493,"Three notebooks from 1913 when Stejneger attended the Ninth International Congress of Zoology at Monaco, March 25-March 30, 1913",https://www.biodiversitylibrary.org/item/239909,Smithsonian Institution Archives,138
Manuscript language material,141494,"Mexico, January 15 - May 31, 1892",https://www.biodiversitylibrary.org/item/239910,Smithsonian Institution Archives,101
Manuscript language material,141495,"T. Charlton Henry and John Torrey correspondence, 1854",https://www.biodiversitylibrary.org/item/239911,"New York Botanical Garden, LuEsther T. Mertz Library",4
Manuscript language material,141496,"NGS 20, Shearwater, April 1965",https://www.biodiversitylibrary.org/item/239912,Smithsonian Institution Archives,189
Manuscript language material,141498,"Alaska, July 8 - 24, 1881",https://www.biodiversitylibrary.org/item/239916,Smithsonian Institution Archives,53
Manuscript language material,141499,Plant lists : China,https://www.biodiversitylibrary.org/item/240016,Harvard University Botany Libraries,696
Manuscript language material,141499,Plant lists : China,https://www.biodiversitylibrary.org/item/239919,Harvard University Botany Libraries,20
Manuscript language material,141499,Plant lists : China,https://www.biodiversitylibrary.org/item/240056,Harvard University Botany Libraries,462
Manuscript language material,141500,1948 Archbold Cape York Expedition,https://www.biodiversitylibrary.org/item/239920,American Museum of Natural History Library,370
Manuscript language material,141501,"Bailey, V. O., Louisiana, North Carolina, Texas, June 1925 - July 1925",https://www.biodiversitylibrary.org/item/239921,Smithsonian Institution Archives,51
Manuscript language material,141502,"Long Island, September 5, 1925-October 29, 1927",https://www.biodiversitylibrary.org/item/239922,"New York Botanical Garden, LuEsther T. Mertz Library",200
Manuscript language material,141503,"Florida, 1895, [numbers 1766-2413]",https://www.biodiversitylibrary.org/item/239923,"New York Botanical Garden, LuEsther T. Mertz Library",104
Manuscript language material,141504,"Nevada, Arizona, Utah, 1964-1965, [numbers 9924-10059]",https://www.biodiversitylibrary.org/item/239924,"New York Botanical Garden, LuEsther T. Mertz Library",146
Manuscript language material,141505,"Oregon, 1953, [numbers 7456-7560]",https://www.biodiversitylibrary.org/item/239925,"New York Botanical Garden, LuEsther T. Mertz Library",60
Manuscript language material,141506,"Utah, 1965, [numbers 10184-10216]",https://www.biodiversitylibrary.org/item/239926,"New York Botanical Garden, LuEsther T. Mertz Library",42
Manuscript language material,141507,"Utah, 1961, [numbers 9304-9407]",https://www.biodiversitylibrary.org/item/239927,"New York Botanical Garden, LuEsther T. Mertz Library",109
Manuscript language material,141508,"Joseph Rosewater papers, 1958, 1963, 1978-1981 : field stations, 1978-1981",https://www.biodiversitylibrary.org/item/239929,Smithsonian Institution Archives,85
Manuscript language material,141509,"Long Island, January 1-August 31, 1918",https://www.biodiversitylibrary.org/item/239933,"New York Botanical Garden, LuEsther T. Mertz Library",244
Manuscript language material,141510,"Florida, 1894, [numbers 536-1025]",https://www.biodiversitylibrary.org/item/239934,"New York Botanical Garden, LuEsther T. Mertz Library",124
Manuscript language material,141511,"Mexico, 1962, [numbers 9511-9656]",https://www.biodiversitylibrary.org/item/239935,"New York Botanical Garden, LuEsther T. Mertz Library",160
Manuscript language material,141512,"Oregon, 1953, [numbers 7663-7767]",https://www.biodiversitylibrary.org/item/239936,"New York Botanical Garden, LuEsther T. Mertz Library",60
Manuscript language material,141513,"Long Island, July 13-December 31, 1917",https://www.biodiversitylibrary.org/item/239937,"New York Botanical Garden, LuEsther T. Mertz Library",174
Manuscript language material,141514,"Florida, 1895, [numbers 2414-2601]",https://www.biodiversitylibrary.org/item/239938,"New York Botanical Garden, LuEsther T. Mertz Library",38
Manuscript language material,141515,"Oregon, Idaho, 1959, [numbers 8355-8405]",https://www.biodiversitylibrary.org/item/239939,"New York Botanical Garden, LuEsther T. Mertz Library",56
Manuscript language material,141516,"Robert P. Higgins Papers : field data, USSR, Antarctic, 1957, 1963-1964, 1972, 1986",https://www.biodiversitylibrary.org/item/239940,Smithsonian Institution Archives,102
Manuscript language material,141517,"Specimen list of birds from Bering Islands, 1883",https://www.biodiversitylibrary.org/item/239941,Smithsonian Institution Archives,79
Manuscript language material,141518,"SIC 7, Hitchiti, January-March 1965",https://www.biodiversitylibrary.org/item/239942,Smithsonian Institution Archives,157
Manuscript language material,141519,"Montana, 1955, [numbers 8029-8085]",https://www.biodiversitylibrary.org/item/239943,"New York Botanical Garden, LuEsther T. Mertz Library",64
Manuscript language material,141520,"Mexico, June 1 - October 5, 1892",https://www.biodiversitylibrary.org/item/239944,Smithsonian Institution Archives,101
Manuscript language material,141521,"BCF, Cromwell, April 1965",https://www.biodiversitylibrary.org/item/239945,Smithsonian Institution Archives,135
Manuscript language material,141522,"Long Island, October 7, 1920-August 10, 1921",https://www.biodiversitylibrary.org/item/239947,"New York Botanical Garden, LuEsther T. Mertz Library",206
Manuscript language material,141525,"Montana, Wyoming, 1955, [numbers 7925-7980]",https://www.biodiversitylibrary.org/item/239960,"New York Botanical Garden, LuEsther T. Mertz Library",62
Manuscript language material,141527,"Maine, New Hampshire, North Carolina, 1941, [numbers 5975-6138]",https://www.biodiversitylibrary.org/item/239966,"New York Botanical Garden, LuEsther T. Mertz Library",120
Manuscript language material,141528,"Idaho, Oregon, 1959, [numbers 8120-8255]",https://www.biodiversitylibrary.org/item/239967,"New York Botanical Garden, LuEsther T. Mertz Library",143
Manuscript language material,141529,"Mexico, 1962, [numbers 9804-9843]. Arizona, California, Nevada, 1964, [numbers 9884-9923]",https://www.biodiversitylibrary.org/item/239968,"New York Botanical Garden, LuEsther T. Mertz Library",89
Manuscript language material,141531,"BCF, Cromwell, February 1965",https://www.biodiversitylibrary.org/item/239974,Smithsonian Institution Archives,103
Manuscript language material,141532,"Mexico, October 8, 1892 - April 20, 1893",https://www.biodiversitylibrary.org/item/239975,Smithsonian Institution Archives,191
Manuscript language material,141534,"NGS 23, Shearwater, July 1965",https://www.biodiversitylibrary.org/item/239977,Smithsonian Institution Archives,143
Manuscript language material,141535,"BCF Cromwell, June-July 1965",https://www.biodiversitylibrary.org/item/239978,Smithsonian Institution Archives,100
Manuscript language material,141536,"Alaska, August 12 - September 7, 1881",https://www.biodiversitylibrary.org/item/239979,Smithsonian Institution Archives,53
Manuscript language material,141538,"Oregon, 1953, [numbers 7351-7455]",https://www.biodiversitylibrary.org/item/239984,"New York Botanical Garden, LuEsther T. Mertz Library",60
Manuscript language material,141540,"Long Island, May 25-September 28, 1919",https://www.biodiversitylibrary.org/item/239986,"New York Botanical Garden, LuEsther T. Mertz Library",208
Manuscript language material,141541,"Florida, 1894, [numbers 1026-1558]",https://www.biodiversitylibrary.org/item/239987,"New York Botanical Garden, LuEsther T. Mertz Library",124
Manuscript language material,141542,"Florida, 1894, [numbers 1559-1765]",https://www.biodiversitylibrary.org/item/239988,"New York Botanical Garden, LuEsther T. Mertz Library",66
Manuscript language material,141543,"Utah, Kansas, New Mexico, Minnesota, Colorado, 1961-1962, [numbers 9475-9510]",https://www.biodiversitylibrary.org/item/239989,"New York Botanical Garden, LuEsther T. Mertz Library",44
Manuscript language material,141544,Miscellaneous notebooks mostly containing natural history notes and drawings,https://www.biodiversitylibrary.org/item/239990,Smithsonian Institution Archives,7
Manuscript language material,141545,"Expense accounts and miscellaneous notes, 1912",https://www.biodiversitylibrary.org/item/239993,Smithsonian Institution Archives,80
Manuscript language material,141546,"Florida, Georgia, Alabama, Carolinas, March 1941",https://www.biodiversitylibrary.org/item/239995,"New York Botanical Garden, LuEsther T. Mertz Library",106
Manuscript language material,141547,"Florida, 1904, [numbers 2698-2980]. Bahamas, 1904-1905, [numbers 2981-3975]",https://www.biodiversitylibrary.org/item/240001,"New York Botanical Garden, LuEsther T. Mertz Library",128
Manuscript language material,141548,"Utah, 1961, [numbers 9104-9205]",https://www.biodiversitylibrary.org/item/240009,"New York Botanical Garden, LuEsther T. Mertz Library",110
Manuscript language material,141549,"Journal, L.J. Brass : 6th Archbold Expedition to New Guinea",https://www.biodiversitylibrary.org/item/240010,American Museum of Natural History Library,364
Manuscript language material,141550,Drawings of Pomocentroids,https://www.biodiversitylibrary.org/item/240011,Smithsonian Institution Archives,32
Manuscript language material,141551,"NGS 22, Shearwater, June 1965",https://www.biodiversitylibrary.org/item/240012,Smithsonian Institution Archives,122
Manuscript language material,141552,"Utah, 1961, [numbers 9206-9303]",https://www.biodiversitylibrary.org/item/240013,"New York Botanical Garden, LuEsther T. Mertz Library",104
Manuscript language material,141553,"Robert P. Higgins Papers : field data, Tobago, USSR, South Pacific Ocean, 1965, 1968, 1986, 1989, 1991",https://www.biodiversitylibrary.org/item/240015,Smithsonian Institution Archives,35
Manuscript language material,141554,"M.B. Halsted and John Torrey correspondence, 1844-1854",https://www.biodiversitylibrary.org/item/240017,"New York Botanical Garden, LuEsther T. Mertz Library",42
Manuscript language material,141555,"Nevada, Arizona, Utah, 1965, [numbers 10060-10183]",https://www.biodiversitylibrary.org/item/240018,"New York Botanical Garden, LuEsther T. Mertz Library",136
Manuscript language material,141557,[Journal],https://www.biodiversitylibrary.org/item/240023,American Museum of Natural History Library,252
Manuscript language material,141558,"Mexico, 1962, [numbers 9728-9803]",https://www.biodiversitylibrary.org/item/240027,"New York Botanical Garden, LuEsther T. Mertz Library",82
Manuscript language material,141559,"Drawings of Thalassoma, Pseudolabrus and other unidentified fishes",https://www.biodiversitylibrary.org/item/240028,Smithsonian Institution Archives,45
Manuscript language material,141560,"Utah, Nevada, 1961, [numbers 8860-8936]",https://www.biodiversitylibrary.org/item/240029,"New York Botanical Garden, LuEsther T. Mertz Library",83
Manuscript language material,141561,"Mexico, July 13 - November 6, 1894",https://www.biodiversitylibrary.org/item/240030,Smithsonian Institution Archives,58
Manuscript language material,141562,Birds and eggs sent to R. P. Nicholls,https://www.biodiversitylibrary.org/item/240032,Smithsonian Institution Archives,17
Manuscript language material,141563,William Gilson Farlow miscellaneous specimen lists : collectors R,https://www.biodiversitylibrary.org/item/240127,Harvard University Botany Libraries,10
Manuscript language material,141563,William Gilson Farlow miscellaneous specimen lists : collectors R,https://www.biodiversitylibrary.org/item/240037,Harvard University Botany Libraries,7
Manuscript language material,141564,"Montana, Idaho, 1955, [numbers 7855-7924]",https://www.biodiversitylibrary.org/item/240040,"New York Botanical Garden, LuEsther T. Mertz Library",80
Manuscript language material,141565,"Mexico, March 3 - June 8, 1893",https://www.biodiversitylibrary.org/item/240041,Smithsonian Institution Archives,66
Manuscript language material,141566,"Notebooks, circa 1896-1897 : vol. I (?), Japan, 1897",https://www.biodiversitylibrary.org/item/240043,Smithsonian Institution Archives,32
Manuscript language material,141567,"Notebooks, circa 1896-1897 : vol. IV, Robben Island and Iturup, 1896",https://www.biodiversitylibrary.org/item/240044,Smithsonian Institution Archives,70
Manuscript language material,141568,Nicholls collection of birds,https://www.biodiversitylibrary.org/item/240046,Smithsonian Institution Archives,52
Manuscript language material,141569,"Mexico, 1962, [numbers 9657-9727]",https://www.biodiversitylibrary.org/item/240047,"New York Botanical Garden, LuEsther T. Mertz Library",80
Manuscript language material,141570,"NGS 19, Eastman, February 1965",https://www.biodiversitylibrary.org/item/240048,Smithsonian Institution Archives,61
Manuscript language material,141571,"NGS 17, Shearwater, December 1964",https://www.biodiversitylibrary.org/item/240049,Smithsonian Institution Archives,61
Manuscript language material,141572,Miscellaneous notebooks mostly containing natural history notes and drawings,https://www.biodiversitylibrary.org/item/240050,Smithsonian Institution Archives,11
Manuscript language material,141573,"Oregon, 1959, [numbers 8305-8353]",https://www.biodiversitylibrary.org/item/240051,"New York Botanical Garden, LuEsther T. Mertz Library",54
Manuscript language material,141574,"Oregon, 1953, [numbers 7768-7770]",https://www.biodiversitylibrary.org/item/240052,"New York Botanical Garden, LuEsther T. Mertz Library",18
Manuscript language material,141575,"BCF, Cromwell, December 1964",https://www.biodiversitylibrary.org/item/240055,Smithsonian Institution Archives,103
Manuscript language material,141578,1956 Diary,https://www.biodiversitylibrary.org/item/240060,American Museum of Natural History Library,268
Manuscript language material,141579,"Arizona, Utah, and Nevada, July 25 - October 9, 1909, volume 1",https://www.biodiversitylibrary.org/item/240062,Smithsonian Institution Archives,60
Manuscript language material,141580,"Mexico, March 9 - June 27, 1895",https://www.biodiversitylibrary.org/item/240063,Smithsonian Institution Archives,75
Manuscript language material,141581,"Mexico, November 18, 1895 - August 14, 1896",https://www.biodiversitylibrary.org/item/240065,Smithsonian Institution Archives,93
Manuscript language material,141582,"Mexico, April 11 - June 1, 1900 and January 9 - 23, 1901",https://www.biodiversitylibrary.org/item/240066,Smithsonian Institution Archives,46
Manuscript language material,141583,Labels of skins sent to C. H. Nicholls,https://www.biodiversitylibrary.org/item/240067,Smithsonian Institution Archives,5
Manuscript language material,141584,"Mexico, January 1 - March 8, 1895",https://www.biodiversitylibrary.org/item/240069,Smithsonian Institution Archives,77
Manuscript language material,141585,"Catalogue of birds and eggs sent to Alfred Benzon, Copenhagen, Denmark",https://www.biodiversitylibrary.org/item/240070,Smithsonian Institution Archives,28
Manuscript language material,141586,"Bird lists and measurements, 1873 to 1880",https://www.biodiversitylibrary.org/item/240071,Smithsonian Institution Archives,69
Manuscript language material,141587,William Gilson Farlow miscellaneous specimen lists : collectors S,https://www.biodiversitylibrary.org/item/240145,Harvard University Botany Libraries,8
Manuscript language material,141587,William Gilson Farlow miscellaneous specimen lists : collectors S,https://www.biodiversitylibrary.org/item/240072,Harvard University Botany Libraries,60
Manuscript language material,141587,William Gilson Farlow miscellaneous specimen lists : collectors S,https://www.biodiversitylibrary.org/item/240166,Harvard University Botany Libraries,28
Manuscript language material,141590,"NGS 16, Eastman, November 1964",https://www.biodiversitylibrary.org/item/240077,Smithsonian Institution Archives,109
Manuscript language material,141591,"Mexico, notes on botany, undated",https://www.biodiversitylibrary.org/item/240081,Smithsonian Institution Archives,18
Manuscript language material,141592,"Mexico, Miscellaneous notes on Acapulco, etc.,"" 1896",https://www.biodiversitylibrary.org/item/240082,Smithsonian Institution Archives,32
Manuscript language material,141593,"Arizona, November 12 - December 16, 1912",https://www.biodiversitylibrary.org/item/240084,Smithsonian Institution Archives,10
Manuscript language material,141596,"Alaska, September 8 - October 20, 1881",https://www.biodiversitylibrary.org/item/240087,Smithsonian Institution Archives,48
Manuscript language material,141597,"Notebooks, circa 1896-1897 : vol. V, Japan, 1896",https://www.biodiversitylibrary.org/item/240088,Smithsonian Institution Archives,66
Manuscript language material,141598,"Mexico, February 21 - March 1, 1893",https://www.biodiversitylibrary.org/item/240089,Smithsonian Institution Archives,60
Manuscript language material,141599,Plates 21a-27 for Russia fur-seal islands,https://www.biodiversitylibrary.org/item/240091,Smithsonian Institution Archives,16
Manuscript language material,141600,Plates 64-78 for Russia fur-seal islands,https://www.biodiversitylibrary.org/item/240092,Smithsonian Institution Archives,17
Manuscript language material,141601,"Mexico, December 27, 1893 - February 2, 1894",https://www.biodiversitylibrary.org/item/240098,Smithsonian Institution Archives,67
Manuscript language material,141602,"BCF, Cromwell, January 1965",https://www.biodiversitylibrary.org/item/240101,Smithsonian Institution Archives,94
Manuscript language material,141603,"ATF/SIC 6, Lipan, October-December 1964",https://www.biodiversitylibrary.org/item/240102,Smithsonian Institution Archives,169
Manuscript language material,141604,Drawings of Salmonidae,https://www.biodiversitylibrary.org/item/240103,Smithsonian Institution Archives,16
Manuscript language material,141605,"Alaska, July - September, 1920, volume 3",https://www.biodiversitylibrary.org/item/240106,Smithsonian Institution Archives,20
Manuscript language material,141607,"Mexico, April 22 - June 7, 1898",https://www.biodiversitylibrary.org/item/240109,Smithsonian Institution Archives,21
Manuscript language material,141608,William Gilson Farlow miscellaneous specimen lists : unidentified collectors,https://www.biodiversitylibrary.org/item/240112,Harvard University Botany Libraries,25
Manuscript language material,141609,"Gilbert, November 1964",https://www.biodiversitylibrary.org/item/240113,Smithsonian Institution Archives,16
Manuscript language material,141610,"Arizona, Utah, and Nevada, July 25 - October 9, 1909, volume 2",https://www.biodiversitylibrary.org/item/240119,Smithsonian Institution Archives,35
Manuscript language material,141611,William Gilson Farlow miscellaneous specimen lists : collectors C-E,https://www.biodiversitylibrary.org/item/240128,Harvard University Botany Libraries,15
Manuscript language material,141611,William Gilson Farlow miscellaneous specimen lists : collectors C-E,https://www.biodiversitylibrary.org/item/240134,Harvard University Botany Libraries,12
Manuscript language material,141611,William Gilson Farlow miscellaneous specimen lists : collectors C-E,https://www.biodiversitylibrary.org/item/240120,Harvard University Botany Libraries,28
Manuscript language material,141611,William Gilson Farlow miscellaneous specimen lists : collectors C-E,https://www.biodiversitylibrary.org/item/240133,Harvard University Botany Libraries,13
Manuscript language material,141612,"Mexico, notes on photographs and birds' nests, 1902",https://www.biodiversitylibrary.org/item/240121,Smithsonian Institution Archives,9
Manuscript language material,141613,"SIC 8, Arikara, May-July 1965",https://www.biodiversitylibrary.org/item/240122,Smithsonian Institution Archives,138
Manuscript language material,141614,"Leewards, Shearwater, March 1965",https://www.biodiversitylibrary.org/item/240124,Smithsonian Institution Archives,52
Manuscript language material,141615,"Notebooks, circa 1896-1897 : vol. III, Copper Island, 1897",https://www.biodiversitylibrary.org/item/240125,Smithsonian Institution Archives,24
Manuscript language material,141616,"Notebooks, circa 1896-1897 : vol. III, Middle Kurels, 1896",https://www.biodiversitylibrary.org/item/240126,Smithsonian Institution Archives,103
Manuscript language material,141617,"Theodore C. Hilgard and John Torrey correspondence, 1857",https://www.biodiversitylibrary.org/item/240130,"New York Botanical Garden, LuEsther T. Mertz Library",6
Manuscript language material,141618,"Alaska, July - September, 1920, volume 4",https://www.biodiversitylibrary.org/item/240135,Smithsonian Institution Archives,11
Manuscript language material,141619,"Mexico, December 1902",https://www.biodiversitylibrary.org/item/240136,Smithsonian Institution Archives,26
Manuscript language material,141620,"Cuba and Jamaica, March 10 - 30, 1913",https://www.biodiversitylibrary.org/item/240137,Smithsonian Institution Archives,15
Manuscript language material,141621,"Mexico, February 19 - May 2, 1897",https://www.biodiversitylibrary.org/item/240138,Smithsonian Institution Archives,42
Manuscript language material,141622,"Alaska, July - September, 1920, volume 1",https://www.biodiversitylibrary.org/item/240139,Smithsonian Institution Archives,13
Manuscript language material,141624,"Western United States, October - November, 1921",https://www.biodiversitylibrary.org/item/240148,Smithsonian Institution Archives,26
Manuscript language material,141626,William Gilson Farlow miscellaneous specimen lists : collectors T-Z,https://www.biodiversitylibrary.org/item/240150,Harvard University Botany Libraries,25
Manuscript language material,141626,William Gilson Farlow miscellaneous specimen lists : collectors T-Z,https://www.biodiversitylibrary.org/item/240170,Harvard University Botany Libraries,12
Manuscript language material,141627,Drawings of Rhinoscopelus,https://www.biodiversitylibrary.org/item/240151,Smithsonian Institution Archives,1
Manuscript language material,141628,Miscellaneous notebooks mostly containing natural history notes and drawings,https://www.biodiversitylibrary.org/item/240153,Smithsonian Institution Archives,11
Manuscript language material,141629,"NGS 18, Eastman, January 1965",https://www.biodiversitylibrary.org/item/240154,Smithsonian Institution Archives,104
Manuscript language material,141630,"NGS 21, Shearwater, May 1965",https://www.biodiversitylibrary.org/item/240155,Smithsonian Institution Archives,139
Manuscript language material,141631,"Specimen list, #101-448, 1870-1871",https://www.biodiversitylibrary.org/item/240157,Smithsonian Institution Archives,56
Manuscript language material,141632,"Notebooks, circa 1896-1897 : vol. II, Bering Island, 1897",https://www.biodiversitylibrary.org/item/240158,Smithsonian Institution Archives,68
Manuscript language material,141633,"Mexico, March 31 - July 12, 1894",https://www.biodiversitylibrary.org/item/240160,Smithsonian Institution Archives,75
Manuscript language material,141634,"Mexico, June 27 - November 17, 1895",https://www.biodiversitylibrary.org/item/240161,Smithsonian Institution Archives,75
Manuscript language material,141635,"Mexico, June 18, 1899",https://www.biodiversitylibrary.org/item/240162,Smithsonian Institution Archives,18
Manuscript language material,141636,"Florida, April 1-3, 1918",https://www.biodiversitylibrary.org/item/240163,Smithsonian Institution Archives,16
Manuscript language material,141637,"Alaska, July - September, 1920, volume 2",https://www.biodiversitylibrary.org/item/240167,Smithsonian Institution Archives,59
Manuscript language material,141638,Miscellaneous specimen lists and notes mostly unidentified,https://www.biodiversitylibrary.org/item/240168,Smithsonian Institution Archives,106
Manuscript language material,141643,The Y-glutamyl bond in chick embryo collagen,https://www.biodiversitylibrary.org/item/240175,Yale Cushing-Whitney Medical Library,136
Manuscript language material,141658,Hormonal control of collateral circulation,https://www.biodiversitylibrary.org/item/240198,Yale Cushing-Whitney Medical Library,114
Manuscript language material,141659,Pressor responsiveness to angiotensin and norepinephrine in the hypothyroid rat; a possible mechanism for the reversal of experimental hypertension in the rat by hypothyroidism,https://www.biodiversitylibrary.org/item/240199,Yale Cushing-Whitney Medical Library,82
Manuscript language material,141663,The role of prostaglandins in the reproductive physiology of the rabbit,https://www.biodiversitylibrary.org/item/240206,Yale Cushing-Whitney Medical Library,126
Manuscript language material,141745,5th Archbold expedition to New Guinea,https://www.biodiversitylibrary.org/item/240324,American Museum of Natural History Library,182
Manuscript language material,141861,Plant lists : Oklahoma,https://www.biodiversitylibrary.org/item/240446,Harvard University Botany Libraries,4
Manuscript language material,141862,Plant lists and miscellaneous notes,https://www.biodiversitylibrary.org/item/240452,Harvard University Botany Libraries,60
Manuscript language material,141867,"Field notes, Kalimantan",https://www.biodiversitylibrary.org/item/240471,Harvard University Botany Libraries,259
Manuscript language material,141869,Plant specimen labels and collection lists : Indonesia,https://www.biodiversitylibrary.org/item/240479,Harvard University Botany Libraries,437
Manuscript language material,141870,Plant lists : Venezuela,https://www.biodiversitylibrary.org/item/240480,Harvard University Botany Libraries,5
Manuscript language material,141871,Plant lists : Peru,https://www.biodiversitylibrary.org/item/240481,Harvard University Botany Libraries,8
Manuscript language material,141873,List of Eupatorioid Compositae sheets,https://www.biodiversitylibrary.org/item/240491,Harvard University Botany Libraries,2
Manuscript language material,141874,William Gilson Farlow miscellaneous specimen lists : collectors L-M,https://www.biodiversitylibrary.org/item/240492,Harvard University Botany Libraries,21
Manuscript language material,141874,William Gilson Farlow miscellaneous specimen lists : collectors L-M,https://www.biodiversitylibrary.org/item/240507,Harvard University Botany Libraries,26
Manuscript language material,141874,William Gilson Farlow miscellaneous specimen lists : collectors L-M,https://www.biodiversitylibrary.org/item/240532,Harvard University Botany Libraries,9
Manuscript language material,141877,"Plant lists : Colombia, Chile, Peru, and Brazil",https://www.biodiversitylibrary.org/item/240505,Harvard University Botany Libraries,179
Manuscript language material,141882,Plant list : Philippines,https://www.biodiversitylibrary.org/item/240522,Harvard University Botany Libraries,6
Manuscript language material,141883,Plant lists : Colombia and Peru,https://www.biodiversitylibrary.org/item/240525,Harvard University Botany Libraries,27
Manuscript language material,141884,William Gilson Farlow miscellaneous specimen lists : collectors H-K,https://www.biodiversitylibrary.org/item/240531,Harvard University Botany Libraries,42
Manuscript language material,141884,William Gilson Farlow miscellaneous specimen lists : collectors H-K,https://www.biodiversitylibrary.org/item/240527,Harvard University Botany Libraries,12
Manuscript language material,141926,"Wallich's catalogue, 1828-1849",https://www.biodiversitylibrary.org/item/240589,"Singapore Botanic Gardens, National Parks Board Singapore",353
Manuscript language material,142050,1948 Archbold Cape York Expedition : Daily Journal G. M. Tate,https://www.biodiversitylibrary.org/item/240720,American Museum of Natural History Library,310
Manuscript language material,142051,"Florida, March - April, 1926",https://www.biodiversitylibrary.org/item/240721,Smithsonian Institution Archives,28
Manuscript language material,142052,"Field notes : Alabama, undated",https://www.biodiversitylibrary.org/item/240722,Smithsonian Institution Archives,8
Manuscript language material,142053,"Field journal, Aleutian Islands and Alaska peninsula, 1911, vol 1",https://www.biodiversitylibrary.org/item/240723,Smithsonian Institution Archives,205
Manuscript language material,142057,"Bailey, V. O., District of Columbia, Kentucky, Pennsylvania, October 1929 - November 1929",https://www.biodiversitylibrary.org/item/240727,Smithsonian Institution Archives,36
Manuscript language material,142058,"Bailey, V. O., Mexico, Texas, October 1932 - November 1932",https://www.biodiversitylibrary.org/item/240728,Smithsonian Institution Archives,54
Manuscript language material,142061,"Indexes and lists of specimens, Arizona, 1884-1887",https://www.biodiversitylibrary.org/item/240731,Smithsonian Institution Archives,44
Manuscript language material,142062,"Robert Tucker Abbott, China, station numbers 257-293, November-December 1945",https://www.biodiversitylibrary.org/item/240732,Smithsonian Institution Archives,19
Manuscript language material,142067,"Journal, June 1884 - September 1885, mostly pertaining to specimens secured or sighted",https://www.biodiversitylibrary.org/item/240738,Smithsonian Institution Archives,232
Manuscript language material,142068,"Slides of Iowa, 1966, Devonian, with Thomas Phelan",https://www.biodiversitylibrary.org/item/240739,Smithsonian Institution Archives,36
Manuscript language material,142069,"Louisiana, February - March, 1928, volume 1",https://www.biodiversitylibrary.org/item/240740,Smithsonian Institution Archives,51
